order_line_id,order_id,product_id,line_number,quantity,unit_price
c2b956dc-16f9-5e42-a33f-8d48dc3d792f,5cd92081-721c-54d7-8a05-edd36b52f327,fcde62b4-9b85-5689-bddc-5955cde56008,1,1,2589.03
cf0c02b7-bd36-5c6e-a491-ad03643dcc02,5e979d4d-a7e4-5dd3-b991-4ea99d3c1fe3,3e44900d-1aa6-5832-8a7a-3aad6c3b2d37,1,1,4571.78
0b4a9a07-b774-54d6-b916-0b165f113464,8e65b4b6-3800-5e57-87e6-1cd328e2e6ea,c6d43b16-c6db-577e-9512-4d95ba6d4cfa,1,1,4408.1
2c463b6f-2d50-5f18-9649-2a1ce3d5b16d,0ec5a59a-f050-5e2c-8f4e-1d831fe358d6,04d8b9c9-ee74-5e38-bcd8-9597d72ea21a,1,1,2616.52
2a69a838-26fc-5e0c-9b20-a9e9710eefd8,9d55cd3a-b1bc-5144-a604-712e7906f35b,1704e7d6-e61b-5dc5-bd04-f98b61df2252,1,1,4632.56
2068ce98-c9f5-5cf7-859b-e3aa4157cccf,d57ec35f-b63b-5105-86bc-f243d0364dec,f9e2cee3-94db-5371-b805-a5ddad6ab94e,1,1,1240.25
fa6f3696-6785-58a6-b424-bfc0c81d04d4,c5c61eb0-e3a4-5585-b036-0434eefd52ae,7cffb03b-bc74-5b09-945b-f436f9a3632d,1,1,8387.47
ec2d63c8-137f-508c-a071-14adc32ed306,ed899148-edf2-531a-ac94-eeb9eac4d6f0,fecf95ba-9e2e-5f45-bd70-4506a4d8b9c0,1,1,8581.66
7f182af4-6abb-5740-ae0a-af6dae95c3ee,6c7a2090-0201-55eb-968a-7dd6172df9c5,48ac1599-fd0e-5771-8e3c-a981292768e9,1,1,3521.12
049535af-0d4d-55fd-a41e-09dab75c07f4,46ccf96b-dde7-5b1e-91c8-f07e48628726,48172f4d-0ea3-5399-8c58-88b994fe8023,1,1,555.8
57ca9703-c1cb-5148-9635-be5aa47d8ddc,3d5e4a95-6bed-5f79-9dc6-06b8e74a78cd,ef25ca21-ebfe-5132-a17c-ab472cc03533,1,1,2119.92
86b8be55-7672-55c3-bc34-564f29f56c0c,27ca12f1-1929-5ef2-9e58-c81d679efc8c,ca6dba60-8ee6-5941-9bbe-7ada722c0d90,1,1,4786.37
84a9584e-b052-5d9b-a761-c685e8ab9216,431543db-61e2-5fa5-befe-5118a2b646cc,bd0e918f-26d5-5bed-8f8f-129ade13cd7b,1,1,1559.04
8c5fca1a-d4ba-50fa-860d-e2d3033be87e,75e85748-79e0-5982-9447-34ee8072fbdc,08c49cec-5026-53f3-84ea-72b492221c9a,1,1,6474.63
397395a3-ebc5-53cb-a2fb-6e995b16f13e,f6a3e4f9-eabf-5f4e-8229-b13710041501,5b460e08-4c48-50b2-9c77-941c40e7fcf8,1,1,8729.63
f6d48443-0703-5012-a30e-4a6efcc84b79,6e086dc9-9317-5810-b83d-5c910bc73ec4,7e1992fe-f24f-54da-9911-3014c448ab5d,1,1,9886.49
570358e0-4acb-543c-8467-95fa3544f43d,ec319709-bd4c-5275-bf34-690fbc62a577,c027c946-abb6-5eb0-b8d2-b20450c8c139,1,1,5305.73
55e41b4d-3b0f-57ca-a743-0a4ebff5dfb8,a272aabd-b210-55cd-93cc-dd5b76a3d5a1,61e57c7a-e500-552f-ad74-7a2327c22a47,1,1,9091.37
f9e8103e-e2fb-598a-9179-336b1d3af2e7,29283628-313d-5aa1-842d-261ac6a33c6e,cf93544a-53d3-57a7-b899-fea2768e9b4f,1,1,489.66
b8b8c3aa-50f1-5663-b1ab-d0905e986111,184a9b08-406d-5dc3-a835-3542c9c23413,d514db88-1791-5e04-ab8b-47be941f287d,1,1,5841.47
e822af30-14c6-5491-b71a-83cccdb593e5,3f297f00-ae57-5da3-a2d3-4ab35aede021,b463f815-28e0-510d-8b3d-e737a8d1313e,1,1,4107.55
23c1a971-8bce-54b0-b136-0b6a416dd2de,13a2fd17-e819-55ca-9383-ad6343389a20,eca72784-f3d9-5ed2-802c-4a77970afc64,1,1,7512.06
9c4377e0-a81f-5175-b3b7-8b442eaaeee6,e862e64c-a7ec-547b-9ac8-e5691b2b2afb,dc34e328-f9b3-5f65-813c-321e404e7124,1,1,870.46
f4684685-8119-5d53-ae04-039a2c382e40,da28d19f-8c6c-51b7-b6e3-e11e7df17ef2,938d2a80-7f51-5ca9-82c1-7256ece2dc96,1,1,3791.34
ae444ec8-1764-5f23-927d-55c20d2893b5,8d5cd7c0-4bb1-5eca-8632-a98900e7afba,007d25fa-71b6-5788-81a2-f356cf65266b,1,1,195.51
1fa45e93-9b0d-567d-b1b9-f90e62de06f2,aacbd843-d300-5bc6-926f-a92361f4720b,c4d8d317-2c19-5eea-84b6-5f9146f48fe2,1,1,601.97
7c059ef8-92f2-5033-bdfb-e92983adc6b8,ee5bc778-c75c-5bde-ae98-23be86a279ea,c53841df-8c5c-5ef2-a7cf-177bf2f6d2fe,1,1,1637.74
42c96e15-f550-5cb8-af91-b7eb9f325075,2a8811d4-3a1a-5cce-848a-6ee9a8431e7b,9ca256d8-5012-5980-908c-02bae6e97798,1,1,9545.81
4203988d-5dba-501a-b8a2-affd43c4213b,97790a77-d5ed-58d6-9055-08ed96d96572,770c15d8-6ada-5ea9-914e-f7ada2af6aa5,1,1,7608.94
ca1c56d4-7d01-5d71-89df-e838cb990374,1a6f09e2-9d2d-57ec-a107-5ca5f67b279c,5f0ca8ef-8fe6-525a-923e-e2386afe52fe,1,1,3739.78
94c1ab22-6ec9-5c64-8231-c77ac258303c,90741232-da23-581a-8838-71c0202ca4bd,ff5abb4d-b488-51fd-b322-f0936f813b1f,1,1,4866.09
50e0cd36-f816-5729-abf8-12c140b0d557,73115256-a343-5cea-a88f-ebd120a49247,961b1564-1553-52e1-853a-493d322970ff,1,1,5315.28
7f2157e0-6a0b-5038-83a3-852be9d11e94,d82ed0b3-81b4-5cf4-9d01-7c4a16b658da,608af375-812c-57f6-9263-11e212ef19b4,1,1,555.06
ca35ff68-9fc4-5381-ac93-7afd2c4b2268,075f1b23-ffca-5cb3-bc99-c2cb028ba9bf,2beeca55-970c-5de2-893e-fd590ab5ab1b,1,1,7549.24
42488459-d391-5760-b4f9-d56028b549ba,74a17343-855f-5a06-ba36-fe7fee684207,78fe4dcf-9248-5e51-825d-1597b3e32bb3,1,1,4092.59
8c3a9ea5-f484-5ef8-9acc-42bf938fea89,5b036b28-4e7c-5ebc-ab06-1a68067aca37,0aa99b1a-fd0d-53cd-af58-afd33d67a249,1,1,6631.26
8655ad9e-613b-5503-be1b-625d474e323f,30690881-ef6e-5d67-94ad-c0075f2c8553,babfa310-11ab-542c-9e4c-f8bc1b67a06a,1,1,3855.64
87aa1a34-a971-5d49-9319-7a774316447f,0a322bf6-caff-5eef-8466-880329346fba,5f0ca8ef-8fe6-525a-923e-e2386afe52fe,1,1,6585.71
10c49cc5-7c9f-59ef-a2be-48ace110c948,13544b2f-0d57-54ca-bb5b-f179ea160d58,9a57789d-acae-525e-b86e-9fb0ab4210ac,1,1,6573.45
9890b0fb-3638-5450-a597-c6ea022b0e99,09cf57b3-308b-5a84-b5ab-610b11e332f9,bbe1f4b2-7dec-526f-ad71-52f98c4f922c,1,1,9435.93
85a159a6-fd5a-5994-a4eb-70a22971d2a6,4ef1cab2-5a73-5413-8baf-ee49fa8f7491,47203435-a9b9-571a-9020-f9d05441b752,1,1,9321.45
cdd26d21-c7dd-5710-b58a-1ebb6ecb5e06,77764c0d-2952-5c25-b3ec-85f36075f1c0,5bc1024a-631f-5f7f-b3a7-aecccf02fbbb,1,1,9206.12
b13b7642-621b-5233-80dd-315624217748,0b0be2ba-50e9-5174-b0d2-e3233f2759e0,004e319a-b069-5016-8a18-45117341d05e,1,1,7430.68
670e3cdd-676c-54ea-bf47-1e94758a9f2f,1c4435a8-2834-5d7f-b359-c4a56fc378c6,056ca094-2d38-50bb-9b2e-74501034a138,1,1,7752.89
43e3d8a8-65ce-5791-b8de-f31b25a7fb93,463103b1-6b4b-5d59-8678-5aff1ae66b9e,49fadc39-6da5-5c34-9076-89ab742df127,1,1,3421.35
8626d768-6f0b-5a40-b1f2-18427f3a607f,30462eaf-3d3b-581c-80bf-eedfeb33a525,f8056540-1ade-56a2-b1bb-d2670035a378,1,1,2873.59
2b2fa0e0-fa40-501a-9070-6642cf2d1f5f,33e2e19f-de6e-58fa-b58c-1bceb5e19b7d,0d25323d-0676-5410-b683-b1d913a12f59,1,1,9607.59
f6395773-ab0f-55de-bc9d-0893d9171521,4f124bb6-7ac0-582c-82e7-c987eda48099,a07552ab-9c87-5371-8179-f7b8eff50e2c,1,1,4032.85
d2b0bc1e-b52e-565b-8c59-22f5701ae2d8,e92c1a72-a6ea-5a5f-aec4-f7edc0f927a4,55f8fa33-7a10-5bdc-ad27-c8d4305deeab,1,1,884.52
56948227-7f4d-5b8a-931a-ddf9fef884fe,69e85bd6-74d9-5d0c-bc9f-d29a4ba922ca,d85c51f5-73ba-5d2e-9ac0-4790c6530caf,1,1,8833.1
a07fb1f9-f97b-5462-b6b5-b1234483a937,41849a55-e396-5d5a-bcc8-a5741a66739c,35c349cd-6334-5fcc-8fac-7be25e1e37d0,1,1,9245.77
fb675609-054b-53e1-bec9-1d1eb58f1e0f,c0d74785-dd2a-5c67-b6f4-90e301d3883f,d3d28cf3-36de-5e4a-928e-9c87252a4fb0,1,1,6266.39
f4117655-a732-58e5-8c78-d071dc0d4eda,ef25b994-3469-585d-8990-6b1869d8f702,9ca256d8-5012-5980-908c-02bae6e97798,1,1,2455.63
bd17fbd1-29b2-5a7c-a0af-ce321fd5943a,019a9d67-586f-56ee-b987-dce0be48856b,6a207cdd-3176-543d-81c9-926862643824,1,1,6001.75
b7b05bf7-d41a-5bb8-bf70-93fccb0b4167,6c36200c-c028-58ef-9301-feeefd2d6d41,21acff77-ee7b-5f31-a09d-ee9ba0f1b401,1,1,577.91
c64d349e-bf6e-5300-a714-fbfb26799a8f,410e5144-f9ed-5dbb-82bc-280eda84614c,698719d2-d716-5811-8205-c7c3cf5f5240,1,1,1482.73
1fff03cd-6bd1-5944-b2da-bb0fad6e373f,a4ecdc77-64fa-5df8-8b7f-0806c5edd48e,fecf95ba-9e2e-5f45-bd70-4506a4d8b9c0,1,1,4086.05
7f9ff5f6-a90a-5557-92b8-3b542d8cb230,8981d6fa-6585-52d1-a6ec-bdcfebea3a6e,04d8b9c9-ee74-5e38-bcd8-9597d72ea21a,1,1,6960.59
cb15fb25-9b19-57f3-beff-62196c253512,9d1a0f38-d973-5646-9fe2-61d33bb71f2e,a7b05119-955b-5348-ba85-f065eb174aad,1,1,5382.73
ae32ab70-f5c0-585a-a4d6-7c41c2f6fa1f,b3c0fa7f-0d15-548f-bbe2-76594c3ca617,7fc51299-aea3-5243-9cef-b5df608488b9,1,1,4871.12
48633922-9ff2-5bd6-93ba-863a1ca7b44a,65578eed-4e2e-5851-8ad1-8c1b7b049a7c,a6ea2f74-ba42-5f8d-97a3-c4d58779f7b7,1,1,6597.19
8b5cf348-748e-5866-b301-474c6237f4b4,f4a46384-e4ae-5184-947b-56bfcb0c48c0,7da5dc7c-9a45-51e5-b014-6aee9e92f314,1,1,6604.35
0c2af9d5-c4f8-5f37-9c2c-44a1d512a28b,e5c8ba0e-ffdb-50cd-a388-082cc786c6b8,035e7e12-2261-5178-8f73-8fa290051d0d,1,1,2593.94
5c276b28-0d85-5a9e-8702-f6ea1f058578,f90351ac-dde9-536d-a91a-388ec7db0a34,9f518982-bb09-559c-b0bb-a6bf09105554,1,1,1674.93
ba432e8a-5391-51b5-b182-f51d0916cf77,92a1ca7e-5f5e-5246-bbd5-ddbf0c8c2a39,5514694a-0768-5dc2-b719-1fea9b6db24e,1,1,469.18
6eed1075-dfd8-5256-b922-059ba8a30b57,926f4793-3bd9-5f86-8282-2c7473d7f1c9,7403d637-1d92-5f46-9caf-fd7bfe0864ff,1,1,8944.31
97edf22d-4c82-5004-98c9-d55382b77493,a729ae84-0a00-56b5-b90e-838a849bc2cf,5aadcdc3-179b-5169-8cbd-12c1c06e07aa,1,1,7761.54
eac2c3bb-acc6-5a14-9d85-af4b634bf4b8,088747d1-f290-51fc-b6f3-9bf8b5c08d1f,a929c90a-b88e-5df5-b895-a7b940e9b914,1,1,7551.16
4ac568ea-2637-5f8c-b198-4de3e62b9470,ecbf7d2e-cae8-5139-9e0e-d4637225c044,45be88e6-1ce7-5f36-852a-4ea5fb1b0e02,1,1,1353.33
0736bd19-5f7a-5046-86d7-03e8a01f2aaa,01a4f558-7708-5146-a807-c8d41bb22f1f,eeb51a94-201a-566c-810d-6b353cc6caf9,1,1,5224.09
2c77a3cc-6bdb-5238-a83d-e1c6c63416f3,d03b69e8-9cdb-5d3d-b51b-dc75d6b93cb6,d6255fd7-9fe4-5f43-b34c-e403fac53db4,1,1,7034.65
4a0d3c08-7546-5ea6-828a-82b395a7bd0a,8711ee83-5db5-560f-aee9-f266942b0d2b,3e8b2820-6a06-54fd-8766-a4286eda161d,1,1,3543.07
552a0bb2-2126-5c16-822b-dcfa1726e4b9,703aad26-c7e5-59bd-a880-86b2897a3490,f14eb728-f7b8-5b1f-894e-e9f659a4b7cd,1,1,1563.76
15092a96-6996-5300-a59a-1816dd6fdd84,91eed869-d774-58bc-9fb3-d565a9a86814,b4ca7b06-1254-51bc-94f8-e3710cad3327,1,1,9079.26
5939c93e-f126-510b-b5c1-c2ce694a77e2,38944f61-8fd4-5cbc-8a9c-e649176990e9,d079375a-916c-5658-b524-ee6926411d01,1,1,1251.85
d139f546-6e40-51b6-bb14-3f21bed63aff,11a869ae-274c-5968-b09a-bb006e8c5c79,1581d845-fc4d-5a27-a3e0-40ef5e5dc244,1,1,8163.49
577e3c94-677f-5fbf-a31b-ba76a2fc7058,178252ce-7799-5e5f-959e-4cb0e2810ad9,8799e900-a39b-5bea-911b-40ea417a3ce6,1,1,9701.3
48842aa0-ecfe-5837-a01b-db497d678506,b5bcdd9f-1835-5ca2-a07d-aab2bb56bf36,5e0fdb0e-21ce-52f6-86a0-d095bb4ee054,1,1,2692.89
4b78422c-ed77-5ac6-a80d-167ba4e36e04,edecde0a-016e-51da-9d75-52d6bc03842a,fbe29c6e-0669-560c-83aa-31c69d80b36d,1,1,5273.21
60d323fc-695a-5ffa-90df-db036b48d56e,a6bff044-5d59-5fc9-ba22-c99448f27a4f,64b55fbc-85c8-516e-88e3-bfb8b6fba214,1,1,7650.46
9b317462-7205-576d-850e-5e06b31a7fc4,2941841d-de72-59a8-951a-7e43e2cfeb22,331e5307-e6e6-54b7-91d9-b267e54204cf,1,1,2331.0
c998146c-c965-5e1f-896b-a4ba09036494,e73c6031-6ddd-51c3-9f0c-ddf7981d0b6c,71ab7725-b47b-5160-8b49-69b608dcedc5,1,1,4256.59
75117bf6-7529-5215-b953-01dac81af399,3b61fc7b-b177-5fef-9d48-ce086101c564,b2ea28aa-d53d-5a24-81e3-9c236186b8af,1,1,2306.82
685837cc-061b-511a-bb68-7386df206029,de9c8e9f-43e7-5b54-8249-c0ac2c8eca48,30655656-2eab-5dfa-9ac6-f10eddb2992c,1,1,3428.16
00532485-3e51-554f-bbcf-f314e47c9e74,dd59593e-0641-5416-8da3-e80dc15f7389,4bc955d2-10d1-513f-a340-195f61e6a6da,1,1,8034.06
d2fc64ba-ba35-5a2f-90ed-5c9b74d5edfa,5d2e8c8f-f9cc-5e62-a566-c9a61623d71d,39887c76-3adb-522f-8b36-7c960641da9a,1,1,6908.62
03dbbdc4-d5c5-5764-b52a-66b56e345b9d,6abdc318-41e2-5b1b-a227-ad41a775eb0f,b597d29d-a0ef-52b0-b7ff-6e9f9859eb29,1,1,9471.18
cc46b9bd-7d16-5240-9813-1c5906bb0898,1895b68b-9f05-53e3-84c3-9e4ffaa79258,8877359f-3403-54b4-80c6-a02cc3cc1e28,1,1,2712.96
a0222fdf-89b4-551f-8f05-260998bb61c9,958f8ca6-61fc-5fa9-9b81-cf2643f3893e,ae8ea4da-d46f-5d9e-8134-8023fa63c111,1,1,8029.26
998a6739-aebf-5c9f-867e-1b44b2c56676,08fcf108-89ae-5380-b589-4eabe015ee86,a20e1581-e585-5c5a-a84b-45bd66c48bde,1,1,8477.27
90872260-d7b4-52f8-9aba-b3f2b97a4ddd,866fa302-16be-5e66-8008-b0848c364f34,5bab2292-c900-5acb-bfd1-4666250be1b8,1,1,9750.87
e034ab0e-4877-546d-b306-becf0f2582b5,d11a15ce-575a-5af4-8599-275f3adb9135,c2801a43-c33c-55b9-bbf4-7bdb577711c5,1,1,9064.19
5b250a35-d494-5e63-a2e3-80e40106603e,569cf091-b8f3-5d72-9f7c-d4acf7c9c5b1,3e8b2820-6a06-54fd-8766-a4286eda161d,1,1,4903.7
b8365252-d845-596d-8511-e979c5e9e1f2,48449dd6-ea9b-5384-b4b3-bf0860fa45b4,72a1d344-4fe9-5ea9-a45e-70e4cd9d0183,1,1,4212.55
b9c97e51-d7a1-5e16-bf14-d364eb21979f,1034ee6a-4deb-559a-8da6-eceff947f09e,564c1e0a-4545-5afb-802d-8e2b5d429f45,1,1,2119.54
ded36d2c-6dac-56ac-8c73-a24e1fa8b977,a79ded42-ffa8-55e3-a158-5e367b704b7b,ae358b40-0fe9-5ef6-86e6-dbdaafd42c58,1,1,9357.21
fcc09a84-3714-5ea5-8803-b3fb99d29af9,99854966-0d69-5d08-96c6-f71739b9ba59,60ae1f94-04fe-58e2-93d5-789620295768,1,1,9330.93
3cce3810-0dc2-5e2e-abe0-b96e0c953767,04f016f2-14ea-5d1c-b376-f2e0962d6fd9,b597d29d-a0ef-52b0-b7ff-6e9f9859eb29,1,1,2622.71
4fd42691-b304-56c9-80be-2b8ace7fccc7,124946b3-9745-53ec-85c3-787326a5d322,007d25fa-71b6-5788-81a2-f356cf65266b,1,1,7113.57
7d3e5403-7ca0-50d5-b9d3-bbef8cb9aa3c,c7b37348-6540-5ba1-b243-3685541e4487,1709add8-df43-546a-94d7-55af55df74d1,1,1,6692.81
1cac5dbf-8726-5de9-b5e7-8a00faccf32d,0394022b-74ea-5ab5-b496-46ba229d890f,64b55fbc-85c8-516e-88e3-bfb8b6fba214,1,1,3704.46
5e2fe1dd-0dbf-5dc6-85ad-c32ab112199f,413e7417-8ae5-51e3-a627-b982256dade2,811683d7-9c0c-534c-ba0b-5992020e8b89,1,1,8710.13
329275c5-7d21-5fec-9929-f49459656677,c0744ab4-630c-5c90-be65-00a785470f99,8a4b0df5-09cd-529c-abd7-070a123ed5e5,1,1,5625.85
5a3868db-b4b4-50f1-bd26-3425287e10d5,3c821cb6-0946-5ef8-bea5-2c2cdc7da167,fb76561d-a033-52af-a016-5a305a62113a,1,1,2281.06
15371456-f34f-566a-9d2d-0957f18c6294,4c81077c-ae87-5513-8f8f-0c6965124534,aaa73fdf-8cb3-58c0-ad2a-c84fbf87c33e,1,1,8582.24
80708c1f-f4b6-5a8a-950a-0ebca60c8166,a29c178d-9cb4-5f6b-8cce-e18cab409e2c,e5853104-5435-553f-ba55-0b13d386d8dc,1,1,3280.86
506d0b94-cf00-51bf-8ee0-9cacea3f2d63,011b326d-9836-54fc-badd-f9232b967b66,d0b0ada4-5b58-5789-9730-50460ea7c01a,1,1,322.64
6efebff6-abc9-58ad-926e-0d81dd631b69,530b3a2b-0e20-59c3-ab3b-75c5ef1dcd51,70e3b299-38ae-58cc-b88e-d4fd3a6ca318,1,1,9694.7
7ca45e44-c560-5bff-9236-6d4fc72072d0,0ea4a049-05c4-50fe-94e4-832e99bfa30d,6d3296c7-a9a4-5f1d-9b35-01f8e82d84a2,1,1,4434.04
4f79ebf9-fd35-5000-aad2-5ae923d6e9ae,60950c83-947f-5aa9-8984-28f0a05f1a98,5fd0ed87-bf5f-5999-b59e-801fd7ea0410,1,1,8209.16
c8f6b9cc-53ec-5ce0-b132-e2c3db02944f,9eb6f6f9-40c2-53b0-9405-c498e3c15992,5adad060-02b3-5552-b046-471a09b30751,1,1,7034.26
4e25f1a6-a9c8-564d-be31-25a11d86fd5e,c608b802-1690-5591-8414-b9dddf994ba3,2898b12b-a142-5623-951b-40fe376a0f26,1,1,8566.37
f883f982-c335-585e-b944-e5cf78306fce,6b002c58-f5a3-5f85-a526-814407f8a348,5c35c8eb-324d-52bf-b424-b77514402007,1,1,6419.51
ac5c26cb-576b-51ac-998d-60969ba66f29,2926597a-6974-5e77-b85e-0fbef5d86956,4e341394-9b7e-508a-93d3-a55cd94811ff,1,1,1835.96
405939cf-b55b-5fb5-a7b4-a068d8848666,26cdcbdd-80f7-5750-b7a9-0b1894070ab5,d8cf88da-bbff-51e6-b359-aa67f06cd0ac,1,1,8268.5
7548da41-1dc3-52db-8ba3-adc49e5a250e,45e4a63d-7c8a-5b61-a222-a316ef1d3925,bc73b9c5-1d2c-56b4-9f24-d20621c2cced,1,1,4495.69
389286f6-7b8e-54bb-8bc0-e29ed3c90345,352e1d96-4601-596f-9b55-1a0caaf07787,5514694a-0768-5dc2-b719-1fea9b6db24e,1,1,3117.52
cf9e0324-97ac-5a06-ad72-a3faabf6f2d7,7186f9a6-6eb6-52f2-8e65-dfbd025eb2b7,70e3b299-38ae-58cc-b88e-d4fd3a6ca318,1,1,7565.61
876698d2-d7d7-51fa-8e08-b701b8ffff9c,6b4d6c8a-8eaf-52ac-a10c-5697e104be4f,428374ce-564e-5177-9804-62319597febd,1,1,2761.83
ef85d242-1b7d-570f-9720-790dee68a227,ea379a0b-b390-50c2-a27d-196cfd82c02d,f69f9623-f530-564c-b725-f0948266ffdb,1,1,8053.8
23829307-7b48-5a8d-a803-61fb0ff9630d,b0d3ea86-91ca-5d90-9ca2-b0918e31f6a9,9443467d-dddb-5f38-9939-02b0342bcd85,1,1,8178.91
2863dee9-e82d-5608-b013-5573d43b3fde,1383684c-734d-50ef-aada-ed2c8a7f2e98,7a186fd4-8d5d-5818-9e33-a6d32518deb5,1,1,2445.7
9c33400e-0925-575c-bb8c-c1eec30d20f0,f937403a-5e6d-59da-94eb-6c612cdd87d8,9b1e1ee9-8060-5cce-93ab-7a1754f7c94b,1,1,5357.43
d88dba32-9fce-542e-9d78-7f21f4a34a2e,aebd694f-c843-56a9-a95d-4a989f9516d4,37e9f1f1-0b6d-5d15-8075-a1939e53e92b,1,1,1704.63
e088e056-31b8-50c9-952d-df2968a974d9,2e7ab1cc-2430-5415-8574-deeddd43ad6f,dacf7c97-08bf-5150-b275-89e68a0b1839,1,1,4975.79
e46a6583-8cdb-5e5c-92ed-1a8963db865f,6328f661-2300-51d9-9ed6-70261874421e,08adcfab-8dbd-571b-ae04-f348d256f42b,1,1,2185.63
f2e434a5-8f34-5649-b340-f7da8206655f,c5e5d712-13a7-568c-850e-1b886b04e56c,c53841df-8c5c-5ef2-a7cf-177bf2f6d2fe,1,1,771.26
65312c87-60c5-514e-9b9d-04fe3bc42acb,69060266-56f4-5358-8d1e-acfc54650dd4,10e1a7fd-ceec-5209-9662-ac19c3846a15,1,1,3097.31
e5a91b0a-d2db-5870-9b7d-f55d59bf7c8c,a2fca635-5116-517c-91ba-986c911ea6d8,37e9f1f1-0b6d-5d15-8075-a1939e53e92b,1,1,1993.2
cb9129f6-fc98-5198-a25f-58e0f10920d8,0b502d4a-7c4c-5848-9271-ae4b77b488a1,836c83ee-c2b8-52f7-b05a-09b5ce3d2339,1,1,2469.71
14e23c74-1c85-5ffd-a343-eee4ecdd852e,a45e81d6-1017-57c8-a0c7-f73d47dd588a,e14b89a6-d344-56f0-b362-7fae8b3c0c41,1,1,8127.5
1858798b-647b-56c2-a959-0194826b8a20,f9277af9-3cc9-56f9-a7f8-fa1e0b98f028,49fadc39-6da5-5c34-9076-89ab742df127,1,1,6393.58
05e282df-db37-54be-b150-60afac530a0e,dc99b51a-eb82-5d23-b5cf-82bc6d248bff,2e5e085c-e648-57c7-a437-b57c603434f6,1,1,2842.52
ad87e164-56b6-5d47-a72a-ec085c291eab,0d95403a-c152-538f-b201-2305e5e9a5fd,63e8dd03-e797-578b-b74d-23551a35b88a,1,1,2975.01
9cb7a7cd-efdc-52e1-a29a-240cd1f24a53,3b7e9ab0-3949-5c50-8653-ce329a021f1c,0d420a74-f53d-5d09-a9c3-c2733b18486f,1,1,617.11
5edff559-f31a-5bd3-8c0f-ae2b6e0787cd,582fc211-00b3-5078-88b6-54771654b689,65c2413a-db84-55ab-bddc-7792ef54a024,1,1,9213.21
c0be1cd8-d39f-50fb-a9b2-d550e814a300,fb616618-8e92-562c-9aaf-645c73df4639,11692f67-951d-5762-ab7a-f434b16978aa,1,1,3066.6
d559de89-55ee-5ea5-9a1d-ea8f9a2b75c8,ef63d421-dd91-5492-9c16-063c94468ed9,55261a49-78b0-5d3c-bd60-355675d7df84,1,1,7838.99
9e9929ab-d241-5506-b70e-6d85f2acb40a,7c199013-46d6-5890-aad3-ffa1eec07689,20cbf009-2e38-5b67-8c0b-051749353e62,1,1,6696.33
70232aa9-2504-5bdc-ac33-9cfa977330d2,cd29d2e5-9f2e-555c-87b7-48216278b8ad,1704e7d6-e61b-5dc5-bd04-f98b61df2252,1,1,1091.66
8b207862-08e1-5c86-b73c-795df5e44452,5abf6fe9-265d-514e-b836-d3bbd9b91fa3,d422c7b7-0d69-5c62-afef-2c9734252631,1,1,1074.99
4ece89ac-9c06-50c5-bb64-dd52c85502a7,dcb21886-4f49-5082-9ffa-4dce4920a847,a20e1581-e585-5c5a-a84b-45bd66c48bde,1,1,2513.62
d17428c2-feed-5c4c-aeb2-9c44a55ed7c3,9f2cd778-2a09-5c7e-8c71-a50311069b2c,ddbe0be1-ec72-53da-879f-b77f8b1181a3,1,1,1223.87
069e3378-43af-5598-b13b-1a0c10aa74c3,11c5e968-24e3-59af-b28c-b6d111bed7a4,7da5dc7c-9a45-51e5-b014-6aee9e92f314,1,1,136.11
fd85d052-f451-599e-8faf-ae714c96d379,a983d13f-d2e2-528c-abb9-5e8e6f9129fd,a6a9ad35-044d-51e9-a29d-9cdc35ba3e07,1,1,5754.65
ee01f6d7-2798-55a2-b159-deab2edf207b,7c524451-4d64-51e6-89c3-b8bc37d06b58,e0e83967-3d07-50a9-83b4-7b9f5f2edb07,1,1,5491.31
872a52ee-5bf6-5c15-a22b-2b15dc04f736,2f0b1105-e40f-503f-90e4-d316fbf0eb9d,8c7f2e50-f4df-555f-8e6c-df180a6df011,1,1,7657.98
29b7f267-88a3-54a5-90c9-3e82b92a579f,b09a6a65-9a98-546a-bd2f-3291b669f834,9b1e1ee9-8060-5cce-93ab-7a1754f7c94b,1,1,4202.27
c3b27c9f-34d6-5f32-b3e1-6057b6cb1f73,633fa3c5-1898-5ec5-8253-d93f8016f4e7,9a57789d-acae-525e-b86e-9fb0ab4210ac,1,1,412.88
cac17a5e-6583-5cb0-9dcf-075e80e55352,87a89cb9-f880-5f4b-8fbc-3af11dd1c7b2,428374ce-564e-5177-9804-62319597febd,1,1,8850.03
855f1714-0b57-5935-9ce0-f7a9d65994b9,a5a0a9a4-e2a8-5852-837a-ff7134a228c9,dacf7c97-08bf-5150-b275-89e68a0b1839,1,1,8597.93
499ad558-dfc8-58d9-a721-5c49fa15bae9,58039872-e038-55aa-b174-2c82884fceda,cd49443c-fbff-5b98-add6-74e888d94a07,1,1,3578.57
e90df3b9-2bd3-5df3-9d96-0c427f294f2d,df496b95-f37e-5cef-8a77-3a0f508b03e4,d7b8ea63-a907-530f-89b2-f08aea43e37f,1,1,7029.26
a9d09ca0-771a-58de-bee3-05d60bbd0be3,40a37a34-a71b-5b9d-ab7a-42996e527de1,20a92db5-152b-5d3c-899d-81b254ab48e8,1,1,2914.16
09831787-6daf-5bcb-afbf-c39959119b67,70caa7a3-56ac-588a-86a3-d19737e50cde,770c15d8-6ada-5ea9-914e-f7ada2af6aa5,1,1,3929.23
