customer_id,contact_id,customer_since,status,segment,created_at,updated_at,etl_batch_id,source_system,source_record_id
a0521011-1829-400f-baeb-adcb1271a58a,102bd1a4-b4ad-4e13-84a6-8cd71508295a,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_152
03a6bb77-8508-440d-8812-f462b9d56591,e311f8db-70c9-4bc7-97a9-edb40737b5b0,2025-12-25,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2736
a788e325-6d12-4b18-aec5-ac350655a1f0,52ddfc7d-99a2-4ed8-9d64-7d2a33f256f4,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_203
dfd6ea6b-4e07-47aa-820e-d0daf3f356a7,b42a70d1-11b9-4694-9f4d-9d6aeee46e4e,05/20/2026,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2231
aac11e50-92b1-496d-95cc-e4ee8b7acc9e,8f21ff74-554d-40d0-9f00-fbc2054ddb9d,2024-11-13,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU622
f0cfa0cb-90fe-4c85-981d-b1f4556e8745,7d2feb37-12a7-4215-8d6e-4f550e8f5391,2025-11-09,inactive,  corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1386
1f04405e-b130-495b-9c2d-b71519892434,2b009aeb-262a-4676-8eb8-bef69f5d7583,2024-05-12,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU583
a2fa5918-d525-41e5-b56a-e0be8f8af5db,6c4a40f7-cb86-428f-b289-b23a204d234d,2024-01-13,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2698
d69f07a5-2516-421f-858e-ad671226c24f,d4a38fdc-4a34-46e8-809f-3d653591924e,2025-12-11,,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2381
0f44e46b-edfa-4821-b5ed-236516397f9c,fbba7f05-0b6d-44de-9652-d6dbb205e532,2023-04-30,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU236
eadf9e57-6701-487c-b2ca-3b5026ddb3be,5953d602-4a9a-423f-8abe-e40e4cc7be21,2022-06-03,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1859
cc4c1814-f9c7-4d46-80c8-021fa4e45275,e748735c-88e8-4659-a4c3-f87867a06746,2025-08-07,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2709
c45097ac-b054-478c-a4b1-bde785dfebc3,e191abfc-db6e-4589-b273-c7c57a877ffe,2023-04-30,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1696
f152ee1a-6997-4b1f-93b7-6040eab52c8a,0bb722f0-9974-48f8-8034-59f1d4dd63fd,2022-11-23,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1857
fac624a2-1d92-42f4-93bb-2f07abf20a07,b3833925-a366-4101-82e8-8ebc206ace58,2023-06-09,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1359
20f0299b-74c9-43c3-8f58-8bed70ec6c65,68afec8d-2aba-418a-bb6d-dd6213c024ec,2024-01-27,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2040
8f334f89-b1d3-45e1-8046-a24501b1c3d4,1d99e6ce-5bfe-4cf9-be89-f489907d1051,2023-09-25,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU573
159e3980-0ef8-4627-a099-f6b5de402dff,bf26ea5b-71c5-463f-8fb1-ed67f0a3706a,2025-01-16,  inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU154
b1cc561b-d2d5-4344-8075-050cc04a9232,5a1696a1-275d-4b71-a13b-4e8b77ebc280,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_52
c88013a9-5e46-4e47-9c10-c30b54e95804,c4af1879-90bf-432e-810e-178659e5b41d,2025-08-28,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2070
ea3dc524-5127-4307-9be7-ca0e768a3d76,738c62f7-41b4-4455-a828-734d177319df,2025-10-24,  inactive,Corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2045
52afafa3-fd74-45f7-807e-811cd1490ac5,c1de2af6-17e6-4245-b70b-e3ee3cc5f350,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_65
62a7a791-793b-4079-86c9-e1b26a4146aa,9d24e131-a860-41c6-b173-305bb02e5b64,2025-08-17,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2488
0d744bcc-dcad-4b75-9f65-e239ef0c7429,7196d364-8b20-4ec4-a21c-b37763f58919,2024-11-16,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2499
1a7d8258-4cb9-494a-b762-96965aa9f16a,f8c1b61b-4bdc-457e-a529-beefa730397d,1996-10-29,Active,B2B,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_cust_SIMOB
c6374ed4-ee1b-41c6-9438-b5e785804527,cd292f0d-22b8-472b-b3bd-b3133ad2c89c,,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1266
75f7e322-7634-4fdb-911b-225fb7efdb3f,58483fa5-9319-4b1f-84da-50091c0bb476,2025-09-17,ACTIVE,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2893
149f66d1-8238-46da-832f-850003324542,45651e28-dd60-4ac7-91f0-184277c5bd47,2025-04-24,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1078
2a879c9e-60d9-496c-afc6-7bd687355aae,beaa1a14-cd93-406b-89ce-afdc84ef2720,2024-02-15,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2064
764fca2b-f2e4-4b4f-8c81-011090cc9125,02dcb3a1-9ba4-4bde-bc2f-0f2fdd2e85bb,,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2131
e8e94f88-7433-4037-9d66-91eed607437b,ccdc7c26-f3da-412d-b318-1034ec670d59,2025-07-05,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU640
5a5931c8-7126-41c1-b8d9-8af215dc4dbd,862f0714-1ebb-4540-8fcd-1d8565b5383b,2023-12-12,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU487
f3304f3b-4a05-4557-b359-6b61f22135a4,9f7248d0-181c-411c-a21b-a17a37d2c2c6,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_111
4c26c17d-7f44-454d-bb31-2780e7a322c1,9e414044-d01a-4bbb-b64a-b0bb3a666617,2023-12-04,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2968
d4a6390b-f08e-4c5b-9ef6-afd0e0192f48,d264528e-4253-4825-b63b-134c022dd642,2025-01-22,active,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU343
9c1eba85-300b-4d9e-898f-839bff2a660b,e5d396eb-cc64-4716-b767-f2cf7c0aa611,2025-01-23,inactive,RETAIL,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2369
980d25e2-6972-4148-818c-aca8676a05e2,24087c7b-db06-4923-a02d-d36b74db2b2b,2025-04-09,active,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1676
8a5a664f-a785-4e56-94c8-30315f0b8650,6c9efdbf-eb50-4acc-b660-629eab108579,2025-08-05,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1471
2d397d69-1f35-4a31-b6af-d5d985905e98,711e8757-a8b1-4502-95ba-1c35172e6ab4,2025-12-26,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU556
c472d653-8303-4187-ba9b-b9f3907e49bc,0b82206c-9c48-4e4c-b1c3-8e5cb3a65913,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_191
e2dbfaa6-ebca-4dea-9bdf-0c21e195c853,885cc5be-0535-45f7-8237-9227e541aec0,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_129
b606581f-9dc1-4977-bb5f-93d8691711e5,e63bb89e-1bef-4e37-a7ed-8703fbe22565,2025-06-23,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1149
375f3256-a9a1-45bd-8038-bfd6a52e9689,b08cf5ed-6bee-4fb9-a6fc-696f139b9ee5,2024-05-01,inactive,  retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU463
2e8b2a15-648e-4c09-81c4-0fbe55dc4a27,3bfb3428-24c6-40af-bafd-50b2e2002caa,2024-09-03,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU931
6f60e983-7173-4b3c-9a38-ce72123be343,9fc7379c-7947-48db-b036-e2ef3bc8f263,2023-05-12,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2285
9eaebb43-86f5-4ebe-8247-03cb6641cf28,666943bc-7e04-439c-897f-d2d9e0d35418,2025-10-22,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1534
98994c56-15a5-4884-bd9d-a6cf2a560ff1,862ad252-62c6-4749-b53f-d9cee065eac2,2021-08-21,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2127
e0e95ebd-90ae-4263-9773-a21c884c307e,c454f805-2560-4e7e-9b80-19621cdc7a7b,2025-09-10,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1251
3b6f585e-5126-4ca0-9744-d5b1fb3c3701,aceb1811-5558-468d-8180-9b6a1b1b8543,2026-13-45,inactive,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1761
69d74ea0-fac1-4a99-8372-43b9e25b3a32,d60b4316-3e57-4d67-b76b-6b98702c1e69,2025-01-12,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU279
c3b695cd-20ec-4e4e-9864-6aaf972fb5e6,3d006634-f77c-45ed-92d6-3c9b76731e1f,2022-06-23,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2951
7ca9d72a-7c1c-4085-88fb-024e2ded5efa,1f122ad2-f4d7-4918-a356-fc39985281dd,2022-09-23,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1656
b407d92e-9c28-4b9d-966b-65e1eb6de1e4,997ed181-07e6-495e-84a8-32539b4cdbde,,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU293
176d67c9-c348-4575-b69f-94e29784b221,df91f6fa-bea5-4bd8-b7eb-712a1550695a,2021-11-10,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2069
5ddd29e4-17d1-4f49-bc8d-dbd49714e2ec,728c605d-a405-4a35-beb7-1ed7546dc541,2021-09-14,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1210
df447e66-ccb9-45d5-8568-761498328947,dd9eaafd-06d5-4a5f-874a-2b1053280098,2025-01-31,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2058
7a47c8b1-c61d-4899-95fe-7df41193ea34,79a7f743-0221-41df-8b2f-4b7451687f1d,2023-02-28,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU787
15e3f375-0aa6-4e65-864f-89b8b69ad2c3,a7da3054-df79-48a3-ba16-46135d148332,2024-12-21,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2802
812d1317-3815-4e94-a9fb-26dc52a7a586,4790e0c5-e431-4ddc-b971-8e37456682ce,2023-10-24,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU831
feb08b74-fb97-4a28-8920-ebe9e1480d36,97680c22-5a04-4f0d-87c7-d73d104a05ad,2024-08-28,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2230
de3b7dae-0174-44f1-8178-11c3a96073b0,3b52e305-3604-4cf7-accb-04424f8484bc,2022-02-25,active,Corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2232
2269d23a-3f1c-496e-88fd-65f9337b9eae,7bd6f22b-3cda-40e8-a784-160b42274543,2023-12-04,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU99
1861ec41-780c-48a6-8076-28fe642c5959,8e993f01-0886-42c6-b242-c51e0eb68565,2024-04-02,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1312
9828a363-679a-44a4-a4b4-3c6594e19e44,2c07f8a3-c848-4991-a4cd-59d19b1da9fb,2023-08-28,inactive,  retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2828
42253a3e-4eed-4a42-ae05-e6ff326f36f2,00f255f3-1491-45f9-915e-1220d110fe72,2023-04-19,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU163
51193288-1c71-467f-8e66-1f70d1eea753,884de78a-7a76-44d4-abcd-a2501d10fac2,2023-09-20,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1496
43840a54-6270-4477-a403-c9f207e9f103,a055794c-b395-494a-b9df-1140eb861907,2025-09-26,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2239
f3b9b648-5b56-49d1-81e5-ecc14ae49530,d98be83b-924c-4f75-b3e8-c188731ed936,2025-09-16,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2529
6d878a99-0013-41ac-9681-4d16180a28fa,5ceb3579-9093-4e31-ac03-8fdc038e015a,2023-12-20,inactive,Corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1945
5d10a50f-f117-4b05-b2b4-d0293c0e6bd3,1153133f-b851-4fae-8778-b0d78661a892,2021-12-24,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU242
b0c26099-e8ab-4870-bff7-a2711eede5c6,35796bb0-bb46-463c-ba9f-d87bb91769c4,2024-01-07,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU186
d86b5276-b298-4705-b3b3-717549404928,70836144-f538-4d05-a921-bf31d90a8024,2022-03-06,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1273
80e32bcf-49d9-4f5e-94c0-5187a9f21ec6,c8cb6a77-47c5-4acc-aaa8-9fd086242d02,2022-07-11,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU508
4d33cc30-0b04-480c-acd1-fe17532b2bf6,a78eb48a-9f1d-482c-b9ea-1e6a139c91f8,2026-09-03,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1774
2c2d8157-4f91-401f-9435-eb0529db1c7b,4e727662-c78d-419c-9171-5895dc5398d0,2025-01-14,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2610
c7254f19-b469-406a-bbef-7fea134d0ad1,be8d5067-aece-487f-a8c4-faf619e6990d,2024-03-30,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2714
40f84c35-4d1c-4b77-bf7e-75828580c00d,7fecdd50-4edc-4dab-98e2-a2db643d2f87,1996-05-09,Active,B2B,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,northwind,nw_cust_HUNGO
2de3acd2-4ddf-4b88-a316-795b2e3459f7,5540532d-b2d1-446a-91eb-06416af66aca,2026-01-26,active,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2355
e576a058-ffbd-4212-8a69-d9535995e4e3,7a52e0ad-362b-4066-aca5-589c5703d047,2024-02-01,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU617
b38ace73-7138-413b-b500-810c177b9a2b,11ccb1c7-f4d8-4074-8a53-483bde3ad0ac,2026-12-04,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2170
7c2031e9-836b-4285-a4c5-f78eb8b5be4e,b01c6e45-8e03-484d-ba83-2e0e245a65c4,2022-01-29,Inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU751
18b1c356-2062-47ba-bfb9-d2d8d6711be3,a0019d88-5086-4cc1-8ce7-c76b38eb194c,2024-10-02,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1006
1ebdb938-7b81-45cb-a257-4f84c72ec313,fb11fd6a-ca27-4104-8082-44c89b7ca302,2025-05-23,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2764
2be95791-4271-447b-8ae0-a39723b2d1d0,b5144b24-7773-4473-b416-366fb940af50,2021-09-11,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1123
62dbb535-8326-41d7-8fbe-d6f53ad0dd2e,86872944-33c0-4555-b385-9ddfda2df23e,2021-11-09,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1219
dd83b671-9d80-412e-8080-633dcb80d8fe,f3b907d9-48fc-48fb-b5bf-3efacb3da645,2024-05-13,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2262
f2df55ea-d8d4-429f-9637-534ab4b63493,894ae0ad-eb31-4090-b6da-147daee0d7e3,2021-12-07,,CORPORATE,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2309
ba636938-1384-4633-80e4-cf82dfa40e90,dffd6435-267a-42c8-9073-5b3498a8d09e,2025-11-03,inactive,Corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1530
1e300ffe-d7d5-4559-b289-652ddcdb2d85,28589432-fb10-4aed-b109-546d048d703b,2026-10-01,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU695
065642c0-b6be-4b90-8b3a-7bb99025f7c4,7445a34d-8923-4a5e-b7b7-3ca3fc3d1462,2025-07-08,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1934
059a00bc-6cf0-4b5b-8719-a53256394a02,75ac9f8c-06ae-4e5f-95e0-4972349fed67,2024-09-01,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU603
d17a32ea-7495-4bdb-953d-2ef46b998fb2,b4f6216e-68f6-41d5-802e-cb56d4ea9646,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_14
6027cf63-ed0c-4bd4-8e6a-442939f26107,90f48ca8-df47-44da-9802-c45b9d9d2ed8,2021-08-12,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU145
34edf989-549f-432e-92e8-86ab9002369c,4bde2972-31ae-4de8-9d83-d34e3f15aa03,2022-03-07,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2505
b47b3045-e89f-470c-b051-094ba7161990,034dabca-eebf-4cc9-80fa-ee3a3da30bc9,2022-03-22,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU195
70bf9622-61ab-4f4b-82d5-bd5f78d6a997,4f9baf14-f2d5-456b-8627-23d5241c16ca,2022-02-27,,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1539
53867e57-0702-4702-9969-92f62b04109b,3b746be3-a169-4c0f-bc53-31e4e44f108d,2023-08-13,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2094
67d3d688-80ad-4ed6-800e-6761abe042be,87e201ef-4ede-41c9-b50b-7dfd71e28257,2022-09-16,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU299
c28aa126-54a3-4b74-a39a-92fec2484ca5,aa5f7a94-75f9-44a2-af53-f53368484d9f,2025-05-16,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1970
c842f8c1-1856-4e80-84aa-9ff823c40a09,2bc41d16-4a9f-44d6-b588-0985d7f46be7,2021-03-07,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1245
ea628d29-da58-49a5-affd-7086b4ea52f3,e0402395-0b87-4180-93e9-ab25ca0ff738,2025-07-19,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU398
0293bd90-027b-455c-a71f-45290edde0c0,c738e4af-0f3c-473f-95aa-7f53c55c1266,2021-05-28,,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU228
58e40e37-6b77-414f-a955-cddb205d4ab4,c1aebfc5-e0d5-4e5f-b87f-a479d622fcbc,2025-08-14,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1268
6d27acf0-53f1-408c-950c-e74eccfe46e8,47941e31-af7b-4a40-b10a-706ff8a097ec,2023-07-16,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2472
683ba4a0-b5e6-44c3-82e3-957e68e216bd,79d3276b-971c-41fd-bad6-4547a51b7b12,2024-01-15,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1338
a8ff3cc8-afa7-4d96-9cb8-c88fbc7c2aed,c457b4ef-bd43-423c-a72b-e97760925e2f,2025-11-26,active,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2190
b57e6f62-4d26-47e0-8f58-d28a96a4d8f8,e92ec458-d653-42d9-87f9-d1c8b4a7b58a,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_86
e0c501ec-e370-4d21-9c52-0087f5f42451,0af1682b-39c8-4007-b207-ee57debe1b8d,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_70
da836ab0-b9e9-43f6-8ecf-726479e7bd21,f8b3001c-5e0b-4eda-bf1d-81455ecbecc2,2022-06-23,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2992
c56ceb6d-bb71-4cbd-9c71-3a37e5ab6696,5b41c14f-d02c-4b87-992f-398dda9d754d,2024-06-19,active,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2649
a168270c-0438-4130-900a-7cf3d1cb16eb,1525efca-17af-48e6-8fa6-da2516aaf236,2025-09-03,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1541
5ea05177-7fa0-469c-b58d-492cdfd41f58,d4d8311b-a16e-4326-9ae7-d1d82e8063ed,2025-12-31,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU994
38b7b597-70f6-4620-af68-47a83f4e8e8b,30634df5-a12f-4128-9a83-acb05bc38628,2026-04-29,Active,B2C,2026-05-20 19:35:54,,108b37a8-c0f9-4c3f-86a8-a349f4842569,dummyjson,dj_user_171
3c543257-888c-4164-af0d-56e166e9252e,59d220b6-0f6b-40cb-9862-f772c094a023,2025-07-09,inactive,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU158
058520b5-7fdd-4f70-b866-b244b816ffbd,5076d78f-62e0-4cc6-84ae-31ac37e1b0aa,2023-05-08,inactive,corporate,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2591
f9132939-e498-4271-88c8-45b5e1280407,ea935b59-5a7c-4612-8015-7cde54de851e,2021-06-06,inactive,retail,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU2746
adf7b849-5394-4d9f-a924-cacfffb7de0a,db237d97-a7ab-4202-9a21-1a10fbd455bb,2023-10-06,inactive,,2026-05-20 19:35:56,,76a67116-4c03-4f8f-8a3a-6637dcecb207,itc_crm,CU1405
